DateTime,Luminosity (Lux),Voltage (Volts),Temprature (C),Dirty
2023-04-14 5:56:40,1,0.07,25,FALSE
2023-04-14 6:07:58,1,0.88,25,FALSE
2023-04-14 6:19:17,10,3.69,25,FALSE
2023-04-14 6:30:35,29,7.08,25,FALSE
2023-04-14 6:41:53,58,9.62,25,FALSE
2023-04-14 6:53:12,101,11.62,25,FALSE
2023-04-14 7:04:30,146,12.87,25,FALSE
2023-04-14 7:15:49,168,13.31,25,FALSE
2023-04-14 7:27:07,236,14.38,25,FALSE
2023-04-14 7:38:25,264,14.75,25,FALSE
2023-04-14 7:49:44,397,15.84,25,FALSE
2023-04-14 8:01:03,414,15.94,25,FALSE
2023-04-14 8:12:21,475,16.38,25,FALSE
2023-04-14 8:23:40,266,14.53,25,FALSE
2023-04-14 8:34:59,279,14.65,25,FALSE
2023-04-14 8:46:18,292,14.77,25,FALSE
2023-04-14 8:57:37,303,14.92,25,FALSE
2023-04-14 9:08:56,333,15.23,25,FALSE
2023-04-14 9:20:14,374,15.72,25,FALSE
2023-04-14 9:31:33,470,16.55,25,FALSE
2023-04-14 9:42:53,527,17.14,25,FALSE
2023-04-14 9:54:12,631,17.55,25,FALSE
2023-04-14 10:05:31,1153,17.85,25,FALSE
2023-04-14 10:16:50,628,17.31,25,FALSE
2023-04-14 10:28:09,719,17.33,25,FALSE
2023-04-14 10:39:29,1010,18.09,25,FALSE
2023-04-14 10:50:48,1193,18.48,25,FALSE
2023-04-14 11:02:08,1185,18.38,25,FALSE
2023-04-14 11:13:27,1696,18.6,25,FALSE
2023-04-14 11:24:47,2544,18.92,25,FALSE
2023-04-14 11:36:08,10969,19.36,25,FALSE
2023-04-14 11:47:30,1244,18.16,25,FALSE
2023-04-14 11:58:51,15541,19.92,25,FALSE
2023-04-14 12:10:13,7709,20.24,25,FALSE
2023-04-14 12:21:35,1668,18.82,25,FALSE
2023-04-14 12:32:57,1809,18.97,25,FALSE
2023-04-14 12:44:18,2353,19.24,25,FALSE
2023-04-14 12:55:39,1106,18.21,25,FALSE
2023-04-14 13:06:59,1269,18.14,25,FALSE
2023-04-14 13:18:20,2523,19.6,25,FALSE
2023-04-14 13:29:42,4539,19.9,25,FALSE
2023-04-14 13:41:04,17159,21.63,25,FALSE
2023-04-14 13:52:26,6978,20.24,25,FALSE
2023-04-14 14:03:49,18029,22.27,25,FALSE
2023-04-14 14:15:12,1773,17.97,25,FALSE
2023-04-14 14:26:34,4405,22.19,25,FALSE
2023-04-14 14:37:57,3402,21.61,25,FALSE
2023-04-14 14:49:20,3341,21.31,25,FALSE
2023-04-14 15:00:43,3562,21.17,25,FALSE
2023-04-14 15:12:08,3706,21.07,25,FALSE
2023-04-14 15:23:34,4656,20.95,25,FALSE
2023-04-14 15:35:00,5011,20.87,25,FALSE
2023-04-14 15:46:27,3764,20.87,25,FALSE
2023-04-14 15:57:54,4569,20.87,25,FALSE
2023-04-14 16:09:21,13679,20.85,25,FALSE
2023-04-14 16:20:48,11012,20.61,25,FALSE
2023-04-14 16:32:13,2254,20.26,25,FALSE
2023-04-14 16:43:38,1816,19.82,25,FALSE
2023-04-14 16:55:01,1455,19.31,25,FALSE
2023-04-16 18:14:19,105,14.45,25,FALSE
2023-04-16 18:15:23,107,14.65,25,FALSE
2023-04-16 18:16:28,99,13.89,25,FALSE
2023-04-16 18:18:37,185,16.26,27.5,FALSE
2023-04-16 18:19:42,205,13.92,27,FALSE
2023-04-16 18:20:47,207,13.84,26.5,FALSE
2023-04-16 18:21:52,182,12.96,26.25,FALSE
2023-04-16 18:28:08,213,11.79,25.5,FALSE
2023-04-16 18:29:13,190,10.64,25.5,FALSE
2023-04-16 18:30:17,161,10.21,25.25,FALSE
2023-04-16 18:31:22,169,10.79,25,FALSE
2023-04-16 18:32:27,161,10.45,25,FALSE
2023-04-16 18:33:31,145,10.25,25,FALSE
2023-04-16 18:34:36,211,11.91,24.75,FALSE
2023-04-16 18:35:41,248,12.55,25,FALSE
2023-04-16 18:36:46,261,12.67,24.75,FALSE
2023-04-16 18:37:50,278,13.04,24.75,FALSE
2023-04-16 18:38:55,295,13.28,24.75,FALSE
2023-04-16 18:40:00,285,13.06,24.75,FALSE
2023-04-16 18:41:04,202,12.38,24.75,FALSE
2023-04-16 18:42:09,204,12.23,24.75,FALSE
2023-04-16 18:43:14,184,12.18,24.75,FALSE
2023-04-16 18:44:18,205,12.38,24.75,FALSE
2023-04-16 18:45:23,189,12.08,24.5,FALSE
2023-04-16 18:46:28,191,11.94,24.75,FALSE
2023-04-16 18:47:33,177,11.57,24.5,FALSE
2023-04-16 18:48:37,165,11.18,24.5,FALSE
2023-04-16 18:49:42,168,10.99,24.5,FALSE
2023-04-16 18:50:47,169,10.89,24.5,FALSE
2023-04-16 18:51:51,176,10.86,24.5,FALSE
2023-04-16 18:52:56,159,10.67,24.5,FALSE
2023-04-16 18:54:01,149,10.06,24.5,FALSE
2023-04-16 18:55:06,144,10.08,24.5,FALSE
2023-04-16 18:56:10,135,10.28,24.5,FALSE
2023-04-16 18:57:15,129,10.11,24.5,FALSE
2023-04-16 18:58:20,121,9.5,24.5,FALSE
2023-04-16 18:59:24,119,9.57,24.5,FALSE
2023-04-16 19:00:29,119,9.45,24.5,FALSE
2023-04-16 19:01:34,121,9.13,24.5,FALSE
2023-04-16 19:02:38,120,9.06,24.5,FALSE
2023-04-16 19:03:43,121,8.91,24.25,FALSE
2023-04-16 19:04:48,121,8.69,24.5,FALSE
2023-04-16 19:05:52,121,8.86,24.25,FALSE
2023-04-16 19:06:57,119,8.94,24.25,FALSE
2023-04-16 19:08:02,119,9.13,24.25,FALSE
2023-04-16 19:09:06,121,9.08,24.25,FALSE
2023-04-16 19:10:11,119,9.2,24.25,FALSE
2023-04-16 19:11:16,113,8.91,24.25,FALSE
2023-04-16 19:12:20,114,8.57,24.25,FALSE
2023-04-16 19:13:25,114,8.37,24.25,FALSE
2023-04-16 19:14:30,114,8.64,24.25,FALSE
2023-04-16 19:15:35,114,8.62,24.25,FALSE
2023-04-16 19:16:39,117,8.52,24.25,FALSE
2023-04-16 19:17:44,117,8.84,24.25,FALSE
2023-04-16 19:18:49,115,8.91,24.25,FALSE
2023-04-16 19:19:53,115,8.74,24.25,FALSE
2023-04-16 19:20:58,112,8.4,24.25,FALSE
2023-04-16 19:22:03,104,7.74,24,FALSE
2023-04-16 19:23:07,105,7.91,24.25,FALSE
2023-04-16 19:24:12,105,8.64,24,FALSE
2023-04-16 19:25:17,106,8.59,24.25,FALSE
2023-04-16 19:26:21,108,8.52,24,FALSE
2023-04-16 19:27:26,106,8.59,24.25,FALSE
2023-04-16 19:28:31,110,8.33,24,FALSE
2023-04-16 19:29:35,106,8.35,24,FALSE
2023-04-16 19:30:40,104,7.98,24,FALSE
2023-04-16 19:31:45,100,8.35,24,FALSE
2023-04-16 19:32:49,101,8.35,24,FALSE
2023-04-16 19:33:54,105,8.4,24,FALSE
2023-04-16 19:34:59,102,7.86,24,FALSE
2023-04-16 19:36:03,99,7.76,24,FALSE
2023-04-16 19:37:08,95,7.64,24,FALSE
2023-04-16 19:38:13,93,7.37,24,FALSE
2023-04-16 19:39:17,91,7.15,23.75,FALSE
2023-04-16 19:40:22,88,7.5,23.75,FALSE
2023-04-16 19:41:27,87,7.13,23.75,FALSE
2023-04-16 19:42:31,84,6.81,23.75,FALSE
2023-04-16 19:43:36,83,7.15,23.75,FALSE
2023-04-16 19:44:41,80,7.32,23.75,FALSE
2023-04-16 19:45:45,81,6.64,23.75,FALSE
2023-04-16 19:46:50,81,6.54,23.75,FALSE
2023-04-16 19:47:55,80,6.88,23.5,FALSE
2023-04-16 19:48:59,80,7.13,23.75,FALSE
2023-04-16 19:50:04,79,7.06,23.5,FALSE
2023-04-16 19:51:09,76,6.2,23.5,FALSE
2023-04-16 19:52:13,76,6.42,23.5,FALSE
2023-04-16 19:53:18,73,6.3,23.5,FALSE
2023-04-16 19:54:23,73,6.71,23.5,FALSE
2023-04-16 19:55:27,71,6.3,23.5,FALSE
2023-04-16 19:56:32,72,5.69,23.5,FALSE
2023-04-16 19:57:37,71,5.88,23.25,FALSE
2023-04-16 19:58:41,70,6.32,23.5,FALSE
2023-04-16 19:59:46,70,6.3,23.5,FALSE
2023-04-16 20:00:51,69,5.69,23.25,FALSE
2023-04-16 20:01:55,68,6.05,23.25,FALSE
2023-04-16 20:03:00,67,5.76,23.25,FALSE
2023-04-16 20:04:05,67,5.71,23.25,FALSE
2023-04-16 20:05:09,67,5.83,23.5,FALSE
2023-04-16 20:06:14,67,6.1,23.25,FALSE
2023-04-16 20:07:19,66,6.1,23.25,FALSE
2023-04-16 20:08:23,66,6.13,23.25,FALSE
2023-04-16 20:09:28,66,5.47,23.25,FALSE
2023-04-16 20:10:33,65,6.03,23.25,FALSE
2023-04-16 20:11:37,65,5.35,23,FALSE
2023-04-16 20:12:42,65,5.96,23.25,FALSE
2023-04-16 20:13:47,65,6.01,23.25,FALSE
2023-04-16 20:14:51,63,5.22,23.25,FALSE
2023-04-16 20:15:56,63,5.15,23.25,FALSE
2023-04-16 20:17:01,63,5.86,23,FALSE
2023-04-16 20:18:05,66,4.98,23,FALSE
2023-04-16 20:19:10,64,5.76,23,FALSE
2023-04-16 20:20:15,66,5.08,23,FALSE
2023-04-16 20:21:19,64,5.74,23,FALSE
2023-04-16 20:22:24,64,5.03,23,FALSE
2023-04-16 20:23:29,66,4.96,23,FALSE
2023-04-16 20:24:33,66,5.2,23,FALSE
2023-04-16 20:25:38,64,5.96,23,FALSE
2023-04-16 20:26:42,64,5.98,23,FALSE
2023-04-16 20:27:47,59,5.25,23,FALSE
2023-04-16 20:28:52,64,5.54,23,FALSE
2023-04-16 20:29:56,64,5.86,23,FALSE
2023-04-16 20:31:01,66,5.98,22.75,FALSE
2023-04-16 20:32:06,64,5.64,23,FALSE
2023-04-16 20:33:10,64,5,23,FALSE
2023-04-16 20:34:15,64,4.96,22.75,FALSE
2023-04-16 20:35:20,64,5.88,22.75,FALSE
2023-04-16 20:36:24,67,5.32,22.75,FALSE
2023-04-16 20:37:29,67,5.05,22.75,FALSE
2023-04-16 20:38:34,67,5.64,22.75,FALSE
2023-04-16 20:39:38,69,5.93,22.75,FALSE
2023-04-16 20:40:43,69,5.22,22.75,FALSE
2023-04-16 20:41:48,69,5.4,23,FALSE
2023-04-16 20:42:52,72,6.98,23,FALSE
2023-04-16 20:47:11,72,6.13,23,FALSE
2023-04-16 20:49:19,72,7.06,23,FALSE
2023-04-16 20:50:23,46,5.83,23,FALSE
2023-04-16 22:19:49,70,6.76,22.5,FALSE
2023-04-16 22:19:57,72,6.42,22.5,FALSE
2023-04-16 22:20:05,72,7.1,22.5,FALSE
2023-04-16 22:20:14,72,6.88,22.5,FALSE
2023-04-16 22:20:22,70,6.84,22.5,FALSE
2023-04-16 22:20:30,70,6.54,22.5,FALSE
2023-04-16 22:20:39,70,6.23,22.75,FALSE
2023-04-16 22:20:47,70,6.81,22.75,FALSE
2023-04-16 22:20:55,71,6.86,22.5,FALSE
2023-04-16 22:21:03,72,7.1,22.5,FALSE
2023-04-16 22:21:12,72,7.08,22.75,FALSE
2023-04-16 22:21:20,72,7.08,22.5,FALSE
2023-04-16 22:21:28,70,7.1,22.75,FALSE
2023-04-16 22:21:37,70,6.13,22.5,FALSE
2023-04-16 22:21:45,71,6.18,22.5,FALSE
2023-04-16 22:21:53,70,6.52,22.5,FALSE
2023-04-16 22:22:01,70,6.76,22.5,FALSE
2023-04-16 22:22:10,70,6.42,22.5,FALSE
2023-04-16 22:22:18,71,6.13,22.5,FALSE
2023-04-16 22:22:26,71,6.05,22.75,FALSE
2023-04-16 22:22:34,71,6.25,22.5,FALSE
2023-04-16 22:22:43,72,6.96,22.5,FALSE
2023-04-16 22:22:51,72,7.06,22.5,FALSE
2023-04-16 22:22:59,72,6.93,22.75,FALSE
2023-04-16 22:23:08,72,7.03,22.75,FALSE
2023-04-16 22:23:16,72,7.1,22.5,FALSE
2023-04-16 22:23:24,72,7.1,22.75,FALSE
2023-04-16 22:23:32,72,6.4,22.5,FALSE
2023-04-16 22:23:41,72,6.52,22.5,FALSE
2023-04-16 22:23:49,72,6.74,22.5,FALSE
2023-04-16 22:23:57,72,6.98,22.5,FALSE
2023-04-16 22:24:11,72,6.05,22.5,FALSE
2023-04-16 22:27:31,72,7.01,22.5,FALSE
2023-04-16 22:27:40,72,6.88,22.5,FALSE
2023-04-16 22:27:48,72,6.93,22.5,FALSE
2023-04-16 22:27:56,72,6.37,22.5,FALSE
2023-04-16 22:28:04,72,6.98,22.5,FALSE
2023-04-16 22:28:13,72,6.08,22.5,FALSE
2023-04-16 22:28:21,72,7.13,22.5,FALSE
2023-04-16 22:28:40,72,6.1,22.75,FALSE
2023-04-16 22:28:49,72,6.86,22.5,FALSE
2023-04-16 22:28:57,72,6.2,22.5,FALSE
2023-04-16 22:29:05,72,6.84,22.75,FALSE
2023-04-16 22:29:13,72,7.08,22.5,FALSE
2023-04-16 22:29:22,72,6.76,22.5,FALSE
2023-04-16 22:29:38,72,6.64,22.5,FALSE
2023-04-16 22:29:46,72,6.1,22.5,FALSE
2023-04-16 22:30:02,72,6.25,22.75,FALSE
2023-04-16 22:30:10,72,6.91,22.5,FALSE
2023-04-16 22:30:19,72,6.57,22.75,FALSE
2023-04-16 22:30:27,72,7.06,22.5,FALSE
2023-04-16 22:30:35,72,6.05,22.75,FALSE
2023-04-16 22:30:44,72,6.96,22.75,FALSE
2023-04-16 22:30:52,72,6.18,22.75,FALSE
2023-04-16 22:31:00,72,6.81,22.5,FALSE
2023-04-16 22:31:08,72,7.06,22.75,FALSE
2023-04-16 22:31:17,72,6.64,22.75,FALSE
2023-04-16 22:31:35,72,6.23,22.5,FALSE
2023-04-16 22:31:43,72,6.74,22.75,FALSE
2023-04-16 22:31:51,72,7.01,22.75,FALSE
2023-04-16 22:31:59,72,6.18,22.75,FALSE
2023-04-16 22:32:08,72,6.79,22.75,FALSE
2023-04-16 22:32:16,72,7.13,22.75,FALSE
2023-04-16 22:32:24,72,7.06,22.5,FALSE
2023-04-16 22:32:33,72,7.06,22.5,FALSE
2023-04-16 22:32:41,72,6.18,22.75,FALSE
2023-04-16 22:32:49,72,6.18,22.75,FALSE
2023-04-16 22:32:57,72,6.79,22.75,FALSE
2023-04-16 22:33:06,72,6.84,22.75,FALSE
2023-04-16 22:33:14,72,6.18,22.75,FALSE
2023-04-16 22:33:22,72,6.18,22.5,FALSE
2023-04-16 22:33:31,72,6.15,22.75,FALSE
2023-04-16 22:33:39,72,6.57,22.75,FALSE
2023-04-16 22:33:52,72,6.93,22.75,FALSE
2023-04-16 22:34:11,72,7.03,22.5,FALSE
2023-04-16 22:34:19,72,6.71,22.75,FALSE
2023-04-16 22:34:28,72,7.06,22.75,FALSE
2023-04-16 22:34:36,72,7.1,22.75,FALSE
2023-04-16 22:34:44,72,7.08,22.75,FALSE
2023-04-16 22:34:52,72,7.03,22.75,FALSE
2023-04-16 22:35:01,72,7.1,22.75,FALSE
2023-04-16 22:35:09,72,6.98,22.75,FALSE
2023-04-16 22:35:17,72,6.18,22.75,FALSE
2023-04-16 22:35:26,72,7.08,22.75,FALSE
2023-04-16 22:35:34,72,6.67,22.75,FALSE
2023-04-16 22:35:42,71,6.13,22.75,FALSE
2023-04-16 22:35:53,72,6.4,22.75,FALSE
2023-04-16 22:36:11,72,6.52,22.75,FALSE
2023-04-16 22:36:20,72,6.84,22.75,FALSE
2023-04-16 22:36:28,72,6.2,22.75,FALSE
2023-04-16 22:36:36,72,6.64,22.75,FALSE
2023-04-16 22:36:44,72,7.03,22.75,FALSE
2023-04-16 22:36:53,72,7.06,22.75,FALSE
2023-04-16 22:37:01,72,6.47,22.75,FALSE
2023-04-16 22:37:09,72,6.69,22.75,FALSE
2023-04-16 22:37:18,72,6.69,22.75,FALSE
2023-04-16 22:37:26,72,6.57,22.75,FALSE
2023-04-16 22:37:34,72,6.52,22.75,FALSE
2023-04-16 22:37:42,72,6.45,22.75,FALSE
2023-04-16 22:37:51,72,6.54,22.75,FALSE
2023-04-16 22:37:59,72,6.62,22.75,FALSE
2023-04-16 22:38:07,72,6.57,22.75,FALSE
2023-04-16 22:38:16,72,6.57,22.75,FALSE
2023-04-16 22:38:24,72,6.64,22.75,FALSE
2023-04-16 22:38:32,72,6.67,22.75,FALSE
2023-04-16 22:38:40,72,6.93,22.75,FALSE
2023-04-16 22:38:49,72,6.59,22.75,FALSE
2023-04-16 22:38:57,72,6.52,22.75,FALSE
2023-04-16 22:39:05,72,6.37,22.75,FALSE
2023-04-16 22:39:14,72,6.35,22.75,FALSE
2023-04-16 22:39:22,72,6.49,22.75,FALSE
2023-04-16 22:39:30,72,7.06,22.75,FALSE
2023-04-16 22:39:38,72,6.01,22.75,FALSE
2023-04-16 22:39:47,72,6.81,22.75,FALSE
2023-04-16 22:39:55,72,7.06,22.75,FALSE
2023-04-16 22:40:03,72,7.08,22.75,FALSE
2023-04-16 22:40:11,72,7.13,22.75,FALSE
2023-04-16 22:40:20,72,7.13,22.75,FALSE
2023-04-16 22:40:28,72,6.98,22.75,FALSE
2023-04-16 22:40:36,72,6.27,22.75,FALSE
2023-04-16 22:40:45,71,6.32,22.75,FALSE
2023-04-16 22:40:53,72,7.15,22.75,FALSE
2023-04-16 22:41:01,72,7.01,22.75,FALSE
2023-04-16 22:41:09,72,6.64,22.75,FALSE
2023-04-16 22:41:18,72,6.54,22.75,FALSE
2023-04-16 22:41:26,72,6.59,22.75,FALSE
2023-04-16 22:41:34,72,6.71,22.75,FALSE
2023-04-16 22:41:43,72,7.15,22.75,FALSE
2023-04-16 22:41:51,72,7.01,22.75,FALSE
2023-04-16 22:41:59,72,6.15,22.75,FALSE
2023-04-16 22:42:07,72,6.52,22.75,FALSE
2023-04-16 22:42:16,72,6.64,22.75,FALSE
2023-04-16 22:42:24,72,7.13,22.75,FALSE
2023-04-16 22:42:32,72,6.96,22.75,FALSE
2023-04-16 22:42:41,72,6.81,22.75,FALSE
2023-04-16 22:42:49,68,6.45,22.75,FALSE
2023-04-16 22:42:57,72,6.1,22.75,FALSE
2023-04-16 22:43:05,72,6.05,22.75,FALSE
2023-04-16 22:43:14,72,6.45,22.75,FALSE
2023-04-16 22:43:22,72,6.91,22.75,FALSE
2023-04-16 22:43:30,72,7.13,22.75,FALSE
2023-04-16 22:43:39,72,6.81,22.75,FALSE
2023-04-16 22:43:47,72,6.03,22.75,FALSE
2023-04-16 22:43:55,72,6.88,22.75,FALSE
2023-04-16 22:44:03,72,7.1,22.75,FALSE
2023-04-16 22:44:12,72,6.4,22.75,FALSE
2023-04-16 22:44:20,72,6.03,22.75,FALSE
2023-04-16 22:44:28,72,6.96,22.75,FALSE
2023-04-16 22:44:37,72,6.81,22.75,FALSE
2023-04-16 22:44:45,72,6.18,22.75,FALSE
2023-04-16 22:44:53,72,6.84,22.75,FALSE
2023-04-16 22:45:01,72,6.37,22.75,FALSE
2023-04-16 22:45:10,72,7.15,22.75,FALSE
2023-04-16 22:45:18,72,6.79,22.75,FALSE
2023-04-16 22:45:26,72,6.01,22.75,FALSE
2023-04-16 22:45:34,72,6.64,22.75,FALSE
2023-04-16 22:45:43,72,7.13,22.75,FALSE
2023-04-16 22:45:51,72,7.1,22.75,FALSE
2023-04-16 22:45:59,72,7.01,22.75,FALSE
2023-04-16 22:46:08,72,6.84,22.75,FALSE
2023-04-16 22:46:16,72,6.64,22.75,FALSE
2023-04-16 22:46:24,72,6.35,22.75,FALSE
2023-04-16 22:46:32,72,6.96,22.75,FALSE
2023-04-16 22:46:41,72,6.08,22.75,FALSE
2023-04-16 22:46:49,72,7.1,22.75,FALSE
2023-04-16 22:46:57,71,6.69,22.75,FALSE
2023-04-16 22:47:06,72,6.35,22.75,FALSE
2023-04-16 22:47:14,72,7.08,22.75,FALSE
2023-04-16 22:47:22,72,6.01,22.75,FALSE
2023-04-16 22:47:30,72,6.91,22.75,FALSE
2023-04-16 22:47:39,72,6.47,22.5,FALSE
2023-04-16 22:47:47,72,6.84,22.75,FALSE
2023-04-16 22:47:55,72,6.88,22.5,FALSE
2023-04-16 22:48:04,72,6.23,22.75,FALSE
2023-04-16 22:48:12,72,6.32,22.5,FALSE
2023-04-16 22:48:20,72,7.08,22.75,FALSE
2023-04-16 22:48:28,72,6.01,22.75,FALSE
2023-04-16 22:48:37,72,6.74,22.75,FALSE
2023-04-16 22:49:01,72,6.84,22.5,FALSE
2023-04-16 22:49:10,72,6.1,22.75,FALSE
2023-04-16 22:49:18,72,6.76,22.75,FALSE
2023-04-16 22:49:26,72,7.08,22.5,FALSE
2023-04-16 22:49:34,72,7.06,22.75,FALSE
2023-04-16 22:49:43,72,6.84,22.75,FALSE
2023-04-16 22:49:51,72,6.2,22.75,FALSE
2023-04-16 22:49:59,72,7.06,22.75,FALSE
2023-04-16 22:50:08,72,6.71,22.75,FALSE
2023-04-16 22:50:16,72,6.62,22.5,FALSE
2023-04-16 22:50:24,72,6.01,22.75,FALSE
2023-04-16 22:50:32,72,6.62,22.75,FALSE
2023-04-16 22:50:41,72,6.79,22.75,FALSE
2023-04-16 22:50:49,72,6.86,22.75,FALSE
2023-04-16 22:50:57,72,6.25,22.5,FALSE
2023-04-16 22:51:06,72,7.01,22.75,FALSE
2023-04-16 22:51:14,72,6.08,22.75,FALSE
2023-04-16 22:51:22,72,7.08,22.75,FALSE
2023-04-16 22:51:30,72,6.71,22.75,FALSE
2023-04-16 22:51:39,72,6.03,22.75,FALSE
2023-04-16 22:51:47,72,6.91,22.75,FALSE
2023-04-16 22:51:55,72,6.57,22.75,FALSE
2023-04-16 22:52:04,72,6.45,22.75,FALSE
2023-04-16 22:52:12,72,6.76,22.5,FALSE
2023-04-16 22:52:20,72,6.69,22.75,FALSE
2023-04-16 22:52:28,71,6.64,22.75,FALSE
2023-04-16 22:52:37,72,6.88,22.75,FALSE
2023-04-16 22:52:45,72,6.18,22.75,FALSE
2023-04-16 22:52:53,72,6.79,22.75,FALSE
2023-04-16 22:53:02,72,6.71,22.75,FALSE
2023-04-16 22:53:10,72,6.37,22.5,FALSE
2023-04-16 22:53:18,72,6.71,22.75,FALSE
2023-04-16 22:53:26,72,6.32,22.75,FALSE
2023-04-16 22:53:35,72,7.03,22.75,FALSE
2023-04-16 22:53:43,72,7.01,22.75,FALSE
2023-04-16 22:53:51,72,7.1,22.75,FALSE
2023-04-16 22:54:00,72,6.62,22.75,FALSE
2023-04-16 22:54:08,71,6.59,22.75,FALSE
2023-04-16 22:54:16,71,6.88,22.75,FALSE
2023-04-16 22:54:24,71,6.64,22.75,FALSE
2023-04-16 22:54:33,72,6.4,22.75,FALSE
2023-04-16 22:54:41,72,7.1,22.75,FALSE
2023-04-16 22:54:49,73,6.08,22.75,FALSE
2023-04-16 22:54:58,72,7.06,22.75,FALSE
2023-04-16 22:55:06,72,6.59,22.5,FALSE
2023-04-16 22:55:14,72,6.2,22.75,FALSE
2023-04-16 22:55:22,73,6.69,22.75,FALSE
2023-04-16 22:55:31,72,7.13,22.75,FALSE
2023-04-16 22:55:39,72,6.45,22.75,FALSE
2023-04-16 22:55:47,72,6.4,22.75,FALSE
2023-04-16 22:55:55,72,6.91,22.75,FALSE
2023-04-16 22:56:04,72,6.74,22.75,FALSE
2023-04-16 22:56:12,72,6.23,22.75,FALSE
2023-04-16 22:56:20,72,6.59,22.75,FALSE
2023-04-16 22:56:29,72,6.96,22.75,FALSE
2023-04-16 22:56:37,72,7.13,22.5,FALSE
2023-04-16 22:56:45,72,6.18,22.75,FALSE
2023-04-16 22:56:53,72,7.15,22.75,FALSE
2023-04-16 22:57:02,72,6.27,22.75,FALSE
2023-04-16 22:57:10,72,6.98,22.5,FALSE
2023-04-16 22:57:18,72,6.03,22.75,FALSE
2023-04-16 22:57:27,72,6.27,22.75,FALSE
2023-04-16 22:57:35,72,7.08,22.75,FALSE
2023-04-16 22:57:43,72,7.08,22.75,FALSE
2023-04-16 22:57:51,72,6.13,22.75,FALSE
2023-04-16 22:58:00,72,6.98,22.75,FALSE
2023-04-16 22:58:08,72,6.93,22.5,FALSE
2023-04-16 22:58:16,72,6.79,22.5,FALSE
2023-04-16 22:58:25,73,6.47,22.5,FALSE
2023-04-16 22:58:33,73,6.91,22.5,FALSE
2023-04-16 22:58:41,72,6.03,22.75,FALSE
2023-04-16 22:58:49,73,6.81,22.75,FALSE
2023-04-16 22:58:58,73,7.13,22.5,FALSE
2023-04-16 22:59:06,73,6.42,22.75,FALSE
2023-04-16 22:59:14,72,6.79,22.5,FALSE
2023-04-16 22:59:23,72,7.18,22.75,FALSE
2023-04-16 22:59:39,72,6.88,22.5,FALSE
2023-04-16 22:59:47,72,6.79,22.75,FALSE
2023-04-16 22:59:56,72,6.15,22.75,FALSE
2023-04-16 23:00:04,72,6.25,22.5,FALSE
2023-04-16 23:00:12,72,6.03,22.75,FALSE
2023-04-16 23:00:21,72,6.91,22.75,FALSE
2023-04-16 23:00:29,72,6.47,22.5,FALSE
2023-04-16 23:00:37,72,6.74,22.75,FALSE
2023-04-16 23:00:45,72,6.93,22.75,FALSE
2023-04-16 23:00:54,72,6.74,22.75,FALSE
2023-04-16 23:01:02,72,6.42,22.75,FALSE
2023-04-16 23:01:10,72,6.25,22.75,FALSE
2023-04-16 23:01:18,72,6.59,22.75,FALSE
2023-04-16 23:01:27,72,7.01,22.75,FALSE
2023-04-16 23:01:35,72,6.76,22.75,FALSE
2023-04-16 23:01:43,72,6.96,22.5,FALSE
2023-04-16 23:01:52,72,6.52,22.75,FALSE
2023-04-16 23:02:00,72,6.91,22.5,FALSE
2023-04-16 23:02:08,72,6.76,22.5,FALSE
2023-04-16 23:02:16,72,6.67,22.75,FALSE
2023-04-16 23:02:25,72,6.32,22.5,FALSE
2023-04-16 23:02:33,73,6.1,22.5,FALSE
2023-04-16 23:02:41,72,7.15,22.75,FALSE
2023-04-16 23:02:50,73,6.54,22.75,FALSE
2023-04-16 23:02:58,73,6.76,22.75,FALSE
2023-04-16 23:03:06,73,6.03,22.5,FALSE
2023-04-16 23:03:14,73,7.06,22.75,FALSE
2023-04-16 23:03:23,73,6.93,22.5,FALSE
2023-04-16 23:03:31,72,6.03,22.5,FALSE
2023-04-16 23:03:39,73,6.79,22.75,FALSE
2023-04-16 23:03:48,73,7.06,22.5,FALSE
2023-04-16 23:03:56,72,6.74,22.75,FALSE
2023-04-16 23:04:04,73,6.23,22.75,FALSE
2023-04-16 23:04:12,73,6.05,22.75,FALSE
2023-04-16 23:04:21,73,6.1,22.75,FALSE
2023-04-16 23:04:29,73,6.05,22.75,FALSE
2023-04-16 23:04:37,73,6.13,22.5,FALSE
2023-04-16 23:04:46,73,6.08,22.75,FALSE
2023-04-16 23:04:54,73,6.13,22.75,FALSE
2023-04-16 23:05:02,73,6.23,22.5,FALSE
2023-04-16 23:05:11,72,6.27,22.75,FALSE
2023-04-16 23:05:19,73,6.81,22.75,FALSE
2023-04-16 23:05:27,73,7.08,22.75,FALSE
2023-04-16 23:05:35,73,6.62,22.5,FALSE
2023-04-16 23:05:44,73,6.42,22.5,FALSE
2023-04-16 23:05:52,72,6.74,22.5,FALSE
2023-04-16 23:06:00,73,6.71,22.5,FALSE
2023-04-16 23:06:09,73,6.54,22.5,FALSE
2023-04-16 23:06:17,73,6.35,22.75,FALSE
2023-04-16 23:06:25,73,6.03,22.5,FALSE
2023-04-16 23:06:33,73,6.18,22.75,FALSE
2023-04-16 23:06:42,73,6.76,22.5,FALSE
2023-04-16 23:06:50,73,7.13,22.5,FALSE
2023-04-16 23:06:58,73,7.06,22.75,FALSE
2023-04-16 23:07:07,72,6.59,22.75,FALSE
